Series▲▼,Product Image,Product Line▲▼,PPPMat 10 x 1000 μs(W)▲▼,Package (JEDEC®)Code▲▼,TVS Polarity▲▼,Stand-OffVoltageVWM(V)▲▼,BreakdownVoltage VBRat IT(V) Min.▲▼,BreakdownVoltage VBRat IT(V) Max.▲▼,TJMax.(°C)▲▼,AEC-Q101Qualified▲▼,Image path
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,8.55,9.5,10.5,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,40.2,44.7,49.4,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,6.4,7.13,7.88,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/87415.png
TA6L6.8A thru TA6L51A,Enlarge,PAR® TVS,600,SlimSMAW (DO-221AD),Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/87415.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,18.8,20.9,23.1,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,171,190,210,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,40.2,44.7,49.4,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,8.55,9.5,10.5,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,85.5,95,105,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,136,152,168,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,30.8,34.2,37.8,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,6.4,7.13,7.88,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,64.1,71.3,78.8,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,13.6,15.2,16.8,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,23.1,25.7,28.4,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,47.8,53.2,58.8,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,10.2,11.4,12.6,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,102,114,126,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,17.1,19,21,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,154,171,189,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,36.8,40.9,45.2,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,7.78,8.65,9.55,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,77.8,86.5,95.5,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,128,143,158,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,28.2,31.4,34.7,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,5.8,6.45,7.14,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,58.1,64.6,71.4,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,12.8,14.3,15.8,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,20.5,22.8,25.2,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,43.6,48.5,53.6,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,9.4,10.5,11.6,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,94,105,116,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,15.3,17.1,18.9,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,145,162,179,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,33.3,37.1,41,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,7.02,7.79,8.61,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,70.1,77.9,86.1,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,25.6,28.5,31.5,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,53,58.9,65.1,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,11.1,12.4,13.7,150,No,image/diodes/tvs-protection/88403.png
TGL41-6.8A thru TGL41-200A,Enlarge,TRANSZORB® TVS,400,GL41 (DO-213AB),Unidirectional,111,124,137,150,No,image/diodes/tvs-protection/88403.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,17,19,21,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,36.8,40.9,45.2,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,28.2,31.4,34.7,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,8.55,9.5,10.5,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/88404.png
TMPG06-10A thru TMPG06-43A,Enlarge,PAR® TVS,400,MPG06,Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/88404.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,17.1,19,21,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,28.2,31.4,34.7,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/87649.png
TPC11CA thru TPC36CA,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Bidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/87649.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,7.02,7.79,8.61,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,8.55,9.5,10.5,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,40.2,44.7,49.4,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,6.4,7.13,7.88,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,7.78,8.65,9.55,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,17.1,19,21,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,36.8,40.9,45.2,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,5.8,6.45,7.14,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,28.2,31.4,34.7,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,43.6,48.5,53.6,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/89056.png
TPC6.8A thru TPC51A,Enlarge,PAR® TVS,1500,SMPC (TO-277A),Unidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/89056.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,6.4,7.13,7.88,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,7.78,8.65,9.55,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,17.1,19,21,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,5.8,6.45,7.14,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,36.8,40.9,45.2,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,28.2,31.4,34.7,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,7.02,7.79,8.61,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,8.65,9.5,10.5,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/88405.png
TPSMA6.8A thru TPSMA43A,Enlarge,PAR® TVS,400,SMA (DO-214AC),Unidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/88405.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,5.8,6.45,7.14,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,28.2,31.4,34.7,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,7.02,7.79,8.61,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,15.3,17.1,18.9,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,11.1,12.4,13.7,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,25.6,28.5,31.5,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,8.55,9.5,10.5,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,6.4,7.13,7.88,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,7.78,8.65,9.55,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,17.1,19,21,185,Yes,image/diodes/tvs-protection/88406.png
TPSMB6.8A thru TPSMB43A,Enlarge,PAR® TVS,600,SMB (DO-214AA),Unidirectional,36.8,40.9,45.2,185,Yes,image/diodes/tvs-protection/88406.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,33.3,37.1,41,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,8.55,9.5,10.5,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,18.8,20.9,23.1,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,6.4,7.13,7.88,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,13.6,15.2,16.8,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,40.2,44.7,49.4,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,10.2,11.4,12.6,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,23.1,25.7,28.4,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,30.8,34.2,37.8,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,7.78,8.65,9.55,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,17.1,19,21,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,12.8,14.3,15.8,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,5.8,6.45,7.14,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,36.8,40.9,45.2,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,9.4,10.5,11.6,185,Yes,image/diodes/tvs-protection/88407.png
TPSMC6.8A thru TPSMC47A,Enlarge,PAR® TVS,1500,SMC (DO-214AB),Unidirectional,20.5,22.8,25.2,185,Yes,image/diodes/tvs-protection/88407.png
